108.9,113.87,149.07,130.37,125.55250000000001,183.38511659999494,16:04:20
109.02,113.94,149.15,130.39,125.625,183.91296259999217,16:04:21
109.09,114.09,149.3,130.45,125.7325,184.44300040000235,16:04:21
109.15,114.16,149.36,130.48,125.7875,184.9715075999993,16:04:22
109.22,114.22,149.34,130.42,125.79999999999998,185.50298869999824,16:04:22
109.28,114.28,149.49,130.46,125.8775,186.03205710000475,16:04:23
109.44,114.46,149.68,130.59,126.04249999999999,186.56016850000015,16:04:23
109.57,114.6,149.82,130.6,126.14750000000001,187.09000179999566,16:04:24
109.84,114.88,150.11,130.87,126.42500000000001,187.6291038000054,16:04:24
109.97,114.95,150.18,130.89,126.4975,188.15834729999187,16:04:25
110.02,115.09,150.33,130.93,126.59250000000002,188.6869949999964,16:04:25
109.72,114.77,150.02,130.59,126.275,189.21827450000274,16:04:26
109.85,114.92,150.1,130.61,126.37,189.7461370999954,16:04:27
109.99,115.06,150.3,130.72,126.51750000000001,190.2761126999976,16:04:27
110.04,115.15,150.37,130.73,126.57249999999999,190.80482950000442,16:04:28
110.18,115.25,150.5,130.76,126.6725,191.3330769000022,16:04:28
110.24,115.33,150.57,130.8,126.735,191.86302000000433,16:04:29
110.37,115.38,150.66,130.82,126.80749999999999,192.39217229999485,16:04:29
110.43,115.53,150.79,130.87,126.905,192.920824300003,16:04:30
110.56,115.66,150.92,130.95,127.0225,193.45245989999967,16:04:30
110.67,115.79,150.99,130.97,127.10500000000002,193.98320719999901,16:04:31
110.64,115.76,151.02,130.92,127.08500000000001,194.51298790000146,16:04:31
110.71,115.84,151.09,130.95,127.1475,195.04108519999136,16:04:32
110.82,115.95,151.24,130.97,127.245,195.57003610000538,16:04:32
110.89,116.03,151.3,131.01,127.3075,196.1001491999923,16:04:33
111.02,116.08,151.37,131.03,127.375,196.63017799999216,16:04:33
111.0,116.15,151.44,131.03,127.405,197.154978999999,16:04:34
111.08,116.2,151.49,131.04,127.45249999999999,197.69397809999646,16:04:34
111.28,116.42,151.63,131.15,127.62,198.22231490000559,16:04:35
111.33,116.48,151.74,131.19,127.685,198.75060129999474,16:04:36
111.4,116.56,151.79,131.21,127.74000000000001,199.2810055000009,16:04:36
111.5,116.68,151.89,131.23,127.82499999999999,199.81102850000025,16:04:37
111.58,116.75,151.94,131.26,127.8825,200.3410351999919,16:04:37
111.71,116.82,151.99,131.29,127.95249999999999,200.87051049999718,16:04:38
111.6,116.79,151.94,131.17,127.875,201.40300409999327,16:04:38
111.65,116.86,152.01,131.19,127.9275,201.93290600000182,16:04:39
111.92,117.13,152.21,131.36,128.155,202.4630302000005,16:04:39
111.98,117.19,152.35,131.4,128.23,202.99297239999578,16:04:40
112.11,117.32,152.47,131.5,128.35,203.53207709999697,16:04:40
112.23,117.44,152.6,131.5,128.4425,204.06023560000176,16:04:41
112.32,117.54,152.7,131.59,128.5375,204.5940883000003,16:04:41
112.45,117.62,152.79,131.61,128.6175,205.12423980000312,16:04:42
112.7,117.94,153.11,131.86,128.9025,205.6542088999995,16:04:42
